No_Pelajar,Kod_Kursus_Pelajar,Semester_Pelajar,Jantina,Kod_Negeri_Pelajar,CGPA,GPA,Has_Award,Total_Credit_Taken,Avg_Subjek_Attendance,Avg_Subjek_Marks,Total_Dropped,Total_Failed,Total_Koko,PLO_1,PLO_2,PLO_3,PLO_4,PLO_5,PLO_6,PLO_7,PLO_8,PLO_9,Source_File,Status_Pelajar
333571248262,DCG*,3,L,D,3.39,3.45,False,45,92.42857142857144,78.28571428571429,0,0,0,73.76090936363636,81.50904771428571,77.5120002,80.37999966666666,86.04666633333333,87.5339996,74.84000025,77.25,90.0,JJ2025,Sederhana
333571248288,ITW,3,L,D,3.3,3.24,False,46,85.47619047619048,81.9047619047619,0,0,0,67.23076923076923,79.24761885714285,79.1816675,75.625,83.77272727272727,83.75,90.13500025,56.290001,70.83333333333333,JJ2025,Sederhana
333571248291,DGA,3,L,T,3.76,3.86,True,47,90.9090909090909,87.18181818181819,0,0,0,70.79000046666667,86.78772695454546,86.11666622222222,81.28714314285715,87.27272727272727,85.16666666666667,91.665001,89.940002,85.0,JJ2025,Sederhana
333571248301,ITW,3,L,D,3.65,3.59,True,46,90.47619047619048,85.66666666666667,0,0,0,84.76923076923077,79.30142866666667,80.60833366666667,72.6875,94.3181818181818,86.25,84.61250125000001,73.709999,71.66666666666667,JJ2025,Sederhana
333571248314,SED,3,L,D,3.6,0.0,False,45,85.71428571428571,82.0,0,0,0,0.0,0.0,0.0,85.83499900000001,84.0,87.5,0.0,0.0,0.0,JJ2025,Sederhana
333571248330,PPU,3,L,D,2.97,3.24,False,50,91.30434782608695,77.69565217391305,0,0,0,50.75,78.44657154285714,86.45555633333333,74.153333,87.0,72.47500037500001,72.81999966666666,56.0,80.0,JJ2025,Bermasalah
333571248372,ITW,3,L,D,3.19,3.19,False,46,90.47619047619048,81.38095238095238,0,0,0,74.15384615384616,73.98428561904763,80.72499966666668,67.375,85.95454545454545,80.0,86.022499,72.860001,74.16666666666667,JJ2025,Sederhana
333571248385,SED,3,L,T,3.29,0.0,False,45,85.71428571428571,77.52380952380952,0,0,0,0.0,0.0,0.0,86.83499900000001,82.0,91.665001,0.0,0.0,0.0,JJ2025,Sederhana
333571248398,ITW,3,L,T,3.37,3.09,False,46,85.42857142857143,82.52380952380952,0,0,0,72.96153846153847,78.55238085714285,79.966667,72.1875,89.31818181818181,86.25,78.04500025,59.139999,79.16666666666667,JJ2025,Sederhana
333571248408,ITW,3,L,T,3.28,3.26,False,46,85.71428571428571,82.19047619047619,0,0,0,72.57692307692308,75.86666647619047,85.86166633333333,73.25,85.04545454545455,76.25,88.43000025,78.290001,71.66666666666667,JJ2025,Sederhana
333571248411,PPU,3,L,D,3.48,3.67,True,50,91.30434782608695,83.43478260869566,0,0,0,71.8772,85.00971440000001,82.73333488888889,71.9799995,87.0,76.0,73.66666666666667,62.290001,80.0,JJ2025,Sederhana
333571248534,ITW,3,L,T,3.43,3.58,True,46,90.47619047619048,84.14285714285714,0,0,0,78.15384615384616,76.01571438095237,82.68166599999999,78.8125,89.4090909090909,88.75,87.13500025,75.43,71.66666666666667,JJ2025,Sederhana
333571248547,PPU,3,L,B,3.18,3.1,False,50,91.04347826086956,81.1304347826087,0,0,0,59.4,81.131429,83.54777833333333,73.0766665,85.0,79.55000025,68.66666666666667,60.290001,81.25,JJ2025,Sederhana
333571248550,PPU,3,L,D,3.42,3.63,True,50,91.30434782608695,82.21739130434783,0,0,0,61.67079984,84.11228548571428,85.244445,74.09833266666666,87.5,80.25,73.96666716666667,60.57,80.0,JJ2025,Sederhana
333571248576,PPU,3,L,D,3.58,3.7,True,50,91.30434782608695,83.8695652173913,0,0,0,69.74880003999999,83.61885711428572,87.07000055555555,74.91666666666667,93.5,77.42500025,76.86666616666666,60.860001,86.25,JJ2025,Sederhana
333571248602,DGA,3,L,D,3.75,3.86,True,47,90.36363636363636,86.36363636363636,0,0,0,75.2006664,86.63136413636363,79.62333344444444,82.06714314285715,84.31272745454545,80.66666666666667,83.0,86.790001,82.5,JJ2025,Sederhana
333571248631,DGA,3,L,D,3.53,3.57,True,47,90.63636363636364,84.54545454545455,0,0,0,68.38266653333334,83.54863604545454,78.11333466666666,78.38857171428572,81.80727318181818,84.33333333333333,83.33499900000001,86.790001,92.5,JJ2025,Sederhana
333571248657,DFK,3,L,T,3.46,3.45,False,54,86.95652173913044,80.73913043478261,0,0,0,65.98636368181818,79.91782608695652,81.42500025,85.4,87.70583341666666,89.15555577777778,0.0,83.64999962499999,90.125,JJ2025,Sederhana
333571248673,ITW,3,L,T,3.52,3.52,True,46,85.71428571428571,85.33333333333333,0,0,0,81.61538461538461,77.59666657142857,83.91833383333334,80.0,91.04545454545456,86.25,92.59000025,69.43,66.66666666666667,JJ2025,Sederhana
333571248686,DFK,3,L,D,3.6,3.55,True,54,86.69565217391305,81.30434782608695,0,0,0,68.0013635909091,84.18130447826087,81.77625075,85.6,87.86499975,84.77777777777777,0.0,80.42500025,88.25,JJ2025,Sederhana
333571248738,SLR,2,L,D,3.29,3.01,False,40,90.0,77.6,0,0,0,0.0,0.0,0.0,84.5,86.5825005,83.16500099999999,0.0,92.75,90.0,JJ2025,Sederhana
333571248754,SLR,2,P,T,2.94,2.61,False,40,90.0,73.35,0,0,0,0.0,0.0,0.0,82.0,87.1674995,78.33499900000001,0.0,91.5,89.0,JJ2025,Bermasalah
333571248819,SLR,2,L,D,3.54,3.31,False,40,90.0,81.3,0,0,0,0.0,0.0,0.0,81.5,92.5,75.330002,0.0,94.25,96.0,JJ2025,Sederhana
333571248822,SLR,2,L,T,2.67,2.62,False,33,88.11764705882354,70.76470588235294,0,0,0,0.0,0.0,0.0,84.0,85.0825005,83.66500099999999,0.0,89.0,91.5,JJ2025,Bermasalah
333571248835,SLR,2,L,B,3.41,3.24,False,40,90.0,79.8,0,0,0,0.0,0.0,0.0,83.33499900000001,87.75,85.66500099999999,0.0,90.5,93.0,JJ2025,Sederhana
333571248848,SLR,2,L,T,3.31,2.91,False,40,90.0,78.05,0,0,0,0.0,0.0,0.0,79.0,87.0,78.33499900000001,0.0,92.5,93.5,JJ2025,Sederhana
333571248851,SLR,2,L,B,3.22,2.83,False,40,90.0,79.55,0,0,0,0.0,0.0,0.0,82.0,86.0,81.66500099999999,0.0,91.0,91.5,JJ2025,Sederhana
333571248893,SLR,2,L,T,3.39,3.15,False,40,90.0,78.7,0,0,0,0.0,0.0,0.0,83.0,85.3325005,82.125,0.0,90.5,93.5,JJ2025,Sederhana
333571248916,SLR,2,L,T,3.53,3.34,False,40,90.0,80.9,0,0,0,0.0,0.0,0.0,84.66500099999999,88.1674995,82.5,0.0,92.5,93.0,JJ2025,Sederhana
333571248932,SLR,2,P,D,2.9,2.54,False,40,90.0,74.4,0,0,0,0.0,0.0,0.0,79.5,92.5825005,85.66500099999999,0.0,91.0,89.5,JJ2025,Bermasalah
333571249012,SLR,2,L,T,3.8,3.7,True,40,90.0,85.5,0,0,0,0.0,0.0,0.0,85.0,95.0,78.16500099999999,0.0,95.5,96.0,JJ2025,Sederhana
333571249038,SLR,2,L,T,2.96,2.72,False,40,90.0,74.15,0,0,0,0.0,0.0,0.0,80.0,86.9174995,78.0,0.0,91.0,91.5,JJ2025,Bermasalah
333571249067,SLR,2,P,T,3.38,3.29,False,40,90.0,79.85,0,0,0,0.0,0.0,0.0,81.66500099999999,93.8325005,86.66500099999999,0.0,91.5,86.0,JJ2025,Sederhana
333571249083,SLR,2,L,D,3.38,3.22,False,40,90.0,78.15,0,0,0,0.0,0.0,0.0,81.5,83.9174995,76.830002,0.0,93.5,94.0,JJ2025,Sederhana
333571249148,SLR,2,P,T,2.94,2.41,False,40,90.0,72.7,0,0,0,0.0,0.0,0.0,77.0,85.0825005,77.66500099999999,0.0,91.5,89.0,JJ2025,Bermasalah
333571249177,DGA,2,L,B,3.51,3.43,False,28,86.66666666666667,86.2,0,0,0,68.98999975,81.70583208333333,75.62666583333333,97.0,85.79125025,89.8,86.669998,0.0,87.5,JJ2025,Sederhana
333571249180,DGA,2,L,D,3.57,3.65,True,28,86.66666666666667,85.4,0,0,0,64.787499375,87.48333358333333,71.233333,97.0,89.41625025,96.0,86.669998,0.0,44.5,JJ2025,Sederhana
333571249193,DGA,2,L,D,3.84,3.73,True,28,86.66666666666667,91.06666666666666,0,0,0,81.4887495,88.02916716666668,81.6083335,97.0,92.79125025,96.0,86.669998,0.0,89.0,JJ2025,Sederhana
333571249211,DCG*,2,L,T,3.17,0.0,False,28,87.5,75.25,0,0,0,77.461666,75.99769184615386,70.510002,77.55499975000001,75.71333299999999,72.97333266666668,69.5,80.41500099999999,70.0,JJ2025,Sederhana
333571249216,DFK,2,L,M,3.94,3.93,True,34,86.66666666666667,91.53333333333332,0,0,0,80.4693751875,94.56499971428572,92.0,92.5,95.566249875,92.4399994,0.0,94.5,93.0,JJ2025,Cemerlang
333571249229,DGA,2,L,D,3.53,3.43,False,28,86.66666666666667,86.66666666666667,0,0,0,69.016249625,84.14166575,74.47833366666667,91.5,85.29125025,95.8,80.0,0.0,89.5,JJ2025,Sederhana
333571249232,DGA,2,L,T,3.63,3.57,True,28,86.66666666666667,87.66666666666667,0,0,0,70.84499975,85.29666708333333,76.1433335,94.0,84.45874975,94.2,80.0,0.0,91.0,JJ2025,Sederhana
333571249245,DGA,2,L,B,3.42,3.43,False,28,86.66666666666667,85.4,0,0,0,64.557499875,82.08249916666666,69.929999,91.5,85.1674995,95.6,86.669998,0.0,85.5,JJ2025,Sederhana
333571249258,DGA,2,L,D,3.17,3.27,False,28,86.66666666666667,83.26666666666667,0,0,0,53.67625,78.90583408333333,70.6583315,94.0,83.7075005,95.8,86.669998,0.0,94.5,JJ2025,Sederhana
333571249261,DGA,2,L,D,3.54,3.43,False,28,86.66666666666667,87.33333333333333,0,0,0,70.30875025,83.05583383333334,79.59666683333334,91.5,85.3325005,94.8,86.669998,0.0,87.5,JJ2025,Sederhana
333571249274,DGA,2,L,T,3.37,3.44,False,28,86.26666666666667,84.8,0,0,0,59.1762495,84.49749941666667,69.641667,91.5,86.25,94.0,80.0,0.0,89.0,JJ2025,Sederhana
333571249287,DGA,2,L,D,3.44,3.44,False,28,86.33333333333333,84.06666666666666,0,0,0,66.18124962499999,83.66833366666667,69.899999,94.0,89.125,94.8,86.669998,0.0,44.5,JJ2025,Sederhana
333571249313,DGA,2,L,C,3.73,3.62,True,28,86.66666666666667,89.06666666666666,0,0,0,79.03125,85.12666775,76.998333,94.0,88.45874975,95.4,80.0,0.0,91.0,JJ2025,Sederhana
333571249339,DGA,2,L,T,3.63,3.49,False,28,86.66666666666667,86.46666666666667,0,0,0,69.99874975,85.11000066666666,74.709999,94.0,80.0,93.8,80.0,0.0,85.5,JJ2025,Sederhana
333571249342,DGA,2,L,D,3.61,3.59,True,28,86.66666666666667,87.66666666666667,0,0,0,66.456250125,87.14666608333334,72.09166583333334,97.0,85.75,93.4,80.0,0.0,94.5,JJ2025,Sederhana
333571249355,DGA,1,L,T,3.32,3.32,False,12,84.85714285714286,85.28571428571429,0,0,0,63.2120002,82.6139996,81.0,100.0,79.25999966666667,91.0,0.0,0.0,93.0,JJ2025,Sederhana
333571249368,DGA,2,L,D,3.71,3.76,True,28,86.66666666666667,89.33333333333333,0,0,0,71.206249625,89.09250008333333,76.96000033333333,94.0,89.04125025,98.0,93.330002,0.0,93.0,JJ2025,Sederhana
333571249384,DGA,2,L,T,3.69,3.64,True,28,86.66666666666667,88.93333333333334,0,0,0,73.714999625,84.55333391666666,84.65999983333333,94.0,86.125,96.0,80.0,0.0,91.0,JJ2025,Sederhana
333571249397,DGA,2,L,T,3.55,3.58,True,28,86.66666666666667,87.6,0,0,0,69.66624924999999,84.09833458333334,74.75833250000001,94.0,87.4575005,98.4,86.669998,0.0,94.5,JJ2025,Sederhana
333571249407,DGA,2,L,T,3.58,3.49,False,28,86.66666666666667,87.6,0,0,0,68.54374975,84.638333,77.526666,94.0,84.41625025,94.0,80.0,0.0,90.0,JJ2025,Sederhana
333571249410,DGA,2,L,C,3.53,3.73,True,28,86.66666666666667,86.13333333333334,0,0,0,62.588749875000005,83.52166675,73.55333316666668,91.5,88.8325005,94.0,93.330002,0.0,92.5,JJ2025,Sederhana
333571249423,DGA,2,L,D,3.51,3.49,False,28,86.66666666666667,87.13333333333334,0,0,0,62.768750125,86.5175005,72.74500016666667,94.0,86.54125025,96.4,80.0,0.0,94.5,JJ2025,Sederhana
333571249436,DGA,2,L,D,3.55,3.63,True,28,86.66666666666667,87.8,0,0,0,66.71999975,85.66500024999999,75.16333250000001,97.0,90.20874975,97.2,86.669998,0.0,94.5,JJ2025,Sederhana
333571249449,DGA,2,L,T,3.34,3.35,False,28,86.66666666666667,84.73333333333333,0,0,0,58.894999875,82.67500116666666,72.36499966666668,91.5,85.375,94.0,86.669998,0.0,87.0,JJ2025,Sederhana
333571249452,DGA,2,L,D,3.6,3.73,True,28,86.66666666666667,87.53333333333333,0,0,0,68.102499875,84.34833475,80.74000033333333,97.0,88.1674995,96.8,80.0,0.0,93.0,JJ2025,Sederhana
333571249465,DGA,2,L,K,3.59,3.49,False,28,86.66666666666667,86.93333333333334,0,0,0,71.2212495,83.78166708333333,69.23666566666667,97.0,86.58374975,97.2,86.669998,0.0,93.0,JJ2025,Sederhana
333571249478,DGA,2,L,T,3.5,3.32,False,28,85.86666666666666,87.2,0,0,0,72.88249962500001,82.3441665,72.7316665,97.0,86.95874975,95.6,80.0,0.0,91.0,JJ2025,Sederhana
333571249481,DGA,2,L,T,3.66,3.53,True,28,86.26666666666667,88.93333333333334,0,0,0,73.21000000000001,86.40000016666666,80.34166716666667,97.0,85.04125025,94.8,86.669998,0.0,91.5,JJ2025,Sederhana
333571249494,DGA,2,L,T,2.95,2.82,False,28,86.26666666666667,80.8,0,0,0,54.0625,70.85666625,64.4483325,88.5,79.58374975,93.4,73.330002,0.0,93.0,JJ2025,Bermasalah
333571249504,DGA,2,L,D,3.29,3.23,False,28,86.26666666666667,84.6,0,0,0,58.902500125,80.57750066666667,74.826666,94.0,84.41625025,98.0,80.0,0.0,94.5,JJ2025,Sederhana
333571249517,DGA,2,P,T,3.41,3.5,True,28,86.66666666666667,85.46666666666667,0,0,0,62.452499875,82.09833266666668,76.433333,91.0,86.03250025,93.8,86.669998,0.0,86.5,JJ2025,Sederhana
333571249520,DGA,2,L,D,3.56,3.62,True,28,86.66666666666667,87.73333333333333,0,0,0,71.96749975,83.89583391666666,77.52000033333333,89.0,85.00875,95.2,80.0,0.0,91.5,JJ2025,Sederhana
333571249533,DGA,2,L,N,3.81,3.8,True,28,86.66666666666667,89.8,0,0,0,73.185,89.30249916666666,77.746666,97.0,87.3325005,94.4,93.330002,0.0,93.0,JJ2025,Sederhana
333571249546,DGA,2,P,T,3.17,3.27,False,28,86.66666666666667,82.6,0,0,0,50.70874975,79.95416566666667,73.126667,89.0,83.95874975,93.8,80.0,0.0,84.0,JJ2025,Sederhana
333571249559,DGA,2,L,T,3.6,3.45,False,28,86.26666666666667,87.4,0,0,0,73.39999962499999,86.935833,73.79666633333333,97.0,83.5,93.8,80.0,0.0,87.5,JJ2025,Sederhana
333571249562,DGA,2,L,B,3.7,3.74,True,28,86.66666666666667,88.26666666666667,0,0,0,71.5875,86.30916666666667,73.51499933333334,94.5,88.375,96.0,93.330002,0.0,89.5,JJ2025,Sederhana
333571249575,DGA,2,L,B,3.41,3.5,True,28,86.66666666666667,85.86666666666666,0,0,0,62.358749375,82.98749991666666,76.25,94.0,87.875,96.4,80.0,0.0,94.5,JJ2025,Sederhana
333571249588,DGA,2,L,D,3.29,3.23,False,28,86.33333333333333,84.33333333333333,0,0,0,58.06624975,79.97166633333333,64.05666683333334,94.0,86.49875075,96.4,80.0,0.0,94.5,JJ2025,Sederhana
333571249591,DCG*,2,L,T,3.13,0.0,False,28,87.5,73.25,0,0,0,71.57999933333333,75.42923030769231,74.360001,75.621249625,69.95333366666667,69.25,74.0,75.0,80.0,JJ2025,Sederhana
333571249601,DCG*,2,L,B,3.45,0.0,False,28,87.5,77.75,0,0,0,71.24000033333333,81.92153815384616,82.050003,80.05624962499999,75.47666666666667,74.75,70.5,74.16500099999999,80.0,JJ2025,Sederhana
333571249614,DCG*,2,L,J,3.71,0.0,False,28,87.5,81.0,0,0,0,78.85333383333334,84.85384661538461,81.410004,78.53000075,73.33333333333333,83.443334,75.0,88.75,80.0,JJ2025,Sederhana
333571249627,DCG*,2,L,D,3.97,0.0,False,28,87.5,88.125,0,0,0,83.90000033333332,89.61615346153846,81.410004,87.60000037500001,84.14333333333333,94.72333266666668,85.0,92.084999,90.0,JJ2025,Cemerlang
333571249630,DCG*,2,L,D,3.51,0.0,False,28,87.5,79.25,0,0,0,71.74333316666666,83.73230738461538,72.440002,79.5025005,81.23666633333333,71.16666666666667,78.0,65.83499900000001,70.0,JJ2025,Sederhana
333571249643,DCG*,2,P,T,3.41,0.0,False,28,87.5,80.25,0,0,0,73.31333416666666,80.27999938461538,87.82,79.9887505,78.56999966666666,77.63999933333334,84.0,80.41500099999999,70.0,JJ2025,Sederhana
333571249656,DCG*,2,P,C,2.94,0.0,False,28,87.5,70.25,0,0,0,62.92166633333334,72.19538438461538,71.150002,76.08749962499999,73.81,61.47333266666667,75.0,76.25,70.0,JJ2025,Bermasalah
333571249669,DCG*,2,L,T,3.33,0.0,False,28,87.5,75.25,0,0,0,74.29166666666667,77.04999892307693,75.639999,76.25874999999999,70.37999966666666,77.38999933333334,73.0,79.16500099999999,70.0,JJ2025,Sederhana
333571249672,DCG*,2,L,T,3.77,0.0,False,28,87.5,81.875,0,0,0,78.23500066666666,85.7469236153846,79.489998,82.610000625,82.04666633333333,78.056666,79.0,81.66500099999999,80.0,JJ2025,Sederhana
333571249685,DCG*,2,L,T,3.37,0.0,False,28,87.5,77.75,0,0,0,78.49500016666667,80.32153823076922,78.849998,74.16625025,75.47666666666667,74.83333333333333,70.5,84.16500099999999,80.0,JJ2025,Sederhana
333571249698,DCG*,2,L,T,3.38,0.0,False,28,87.5,77.75,0,0,0,73.21333316666666,76.10615369230769,77.559998,77.16625025,81.85666666666667,86.97333266666668,76.0,72.91500099999999,80.0,JJ2025,Sederhana
333571249708,DCG*,2,L,T,3.62,0.0,False,28,87.5,83.25,0,0,0,82.9533335,84.0723073076923,80.769997,80.05249975,84.37999966666666,83.88999933333334,82.5,80.0,90.0,JJ2025,Sederhana
333571249724,DCG*,2,L,T,3.26,0.0,False,28,87.5,73.0,0,0,0,72.78333283333333,76.79769223076923,72.440002,76.985000625,71.62000033333334,67.58333333333333,71.0,72.5,70.0,JJ2025,Sederhana
333571249737,DCG*,2,L,T,2.94,0.0,False,28,87.5,71.875,0,0,0,68.27333316666666,73.86692253846154,76.919998,75.2212495,69.56999966666666,71.72333266666668,70.5,80.83499900000001,70.0,JJ2025,Bermasalah
333571249740,DCG*,2,L,T,3.42,0.0,False,28,87.5,77.375,0,0,0,74.16666666666667,78.02769176923077,75.639999,77.746249625,75.43000033333334,83.97333266666668,75.5,80.83499900000001,70.0,JJ2025,Sederhana
333571249766,DCG*,2,L,T,3.51,0.0,False,28,87.5,80.0,0,0,0,77.6133335,81.84461507692308,76.279999,77.80499975000001,71.04666633333333,82.61000066666666,69.5,78.33499900000001,70.0,JJ2025,Sederhana
333571249779,DCG*,2,L,T,3.46,0.0,False,28,87.5,78.75,0,0,0,78.211666,78.55692223076923,78.209999,78.798750375,70.71333299999999,89.72333266666668,77.0,84.58499900000001,80.0,JJ2025,Sederhana
333571249782,DCG*,2,L,T,3.21,0.0,False,28,87.5,74.0,0,0,0,66.246666,76.70153738461539,73.720001,75.088749875,74.85666666666667,79.63999933333334,71.5,70.41500099999999,70.0,JJ2025,Sederhana
333571249795,DCG*,2,L,T,3.41,0.0,False,28,87.5,78.25,0,0,0,71.88833366666667,80.66538484615384,85.260002,79.496249625,78.43000033333334,82.22333266666668,78.5,72.5,80.0,JJ2025,Sederhana
333571249805,ITW,2,L,B,3.28,3.16,False,30,86.26666666666667,84.73333333333333,0,0,0,71.94444444444444,78.79999988235294,73.965,64.0,87.66666666666667,96.5,66.0,63.709999,98.0,JJ2025,Sederhana
333571249818,ITW,2,L,T,3.77,3.69,True,30,86.66666666666667,89.06666666666666,0,0,0,74.11111111111111,88.09764729411765,76.09,74.0,90.11111111111111,96.5,62.0,65.709999,100.0,JJ2025,Sederhana
333571249834,ITW,2,L,J,3.87,3.76,True,30,86.66666666666667,90.86666666666666,0,0,0,86.38888888888889,87.60823505882352,82.7249985,91.5,91.77777777777776,97.0,70.0,62.57,98.0,JJ2025,Sederhana
333571249892,ITW,2,L,D,3.74,3.65,True,30,86.66666666666667,89.13333333333334,0,0,0,81.66666666666667,84.56470576470588,83.08000200000001,71.5,88.33333333333333,96.25,71.0,71.43,96.0,JJ2025,Sederhana
333571249902,ITW,2,L,D,3.79,3.73,True,30,86.66666666666667,90.6,0,0,0,79.16666666666667,84.9570585882353,90.3499985,97.5,94.0,97.75,83.0,83.43,98.0,JJ2025,Sederhana
333571249915,ITW,2,P,D,3.62,3.69,True,30,86.66666666666667,87.93333333333334,0,0,0,70.66666666666667,83.6858825882353,88.3650015,84.0,92.66666666666669,97.5,83.0,81.139999,99.0,JJ2025,Sederhana
333571249928,ITW,2,L,T,3.58,3.48,False,30,86.66666666666667,86.8,0,0,0,70.55555555555556,83.30999976470588,72.465,74.5,89.33333333333333,95.75,66.0,64.860001,98.0,JJ2025,Sederhana
333571249931,ITW,2,L,T,3.78,3.65,True,30,86.66666666666667,90.6,0,0,0,83.66666666666667,88.37352929411765,74.7249985,72.0,90.44444444444444,96.5,66.0,69.139999,99.0,JJ2025,Sederhana
333571249944,ITW,2,L,D,3.68,3.47,False,30,86.66666666666667,89.13333333333334,0,0,0,81.05555555555556,84.50999988235294,71.4749985,69.0,90.0,97.75,75.0,76.290001,100.0,JJ2025,Sederhana
333571249957,ITW,2,L,D,3.59,3.34,False,30,86.66666666666667,88.33333333333333,0,0,0,77.72222222222223,81.50588223529411,89.4449995,77.0,89.22222222222223,96.75,72.0,73.709999,98.0,JJ2025,Sederhana
333571249960,ITW,2,L,D,3.57,3.46,False,30,86.66666666666667,86.73333333333333,0,0,0,73.61111111111111,82.37352929411765,74.7249985,63.5,90.55555555555556,96.0,63.0,68.860001,100.0,JJ2025,Sederhana
333571249986,ITW,2,L,T,3.45,3.44,False,30,86.66666666666667,86.4,0,0,0,65.16666666666667,82.50588223529411,84.20500200000001,69.0,90.66666666666669,96.5,73.0,75.709999,99.0,JJ2025,Sederhana
333571249999,ITW,2,L,D,3.73,3.72,True,30,86.66666666666667,89.33333333333333,0,0,0,73.05555555555556,86.80470588235295,87.0999985,68.5,89.44444444444444,96.0,73.0,74.860001,98.0,JJ2025,Sederhana
333571250001,ITW,2,L,K,3.78,3.61,True,30,86.66666666666667,90.0,0,0,0,84.88888888888889,84.96058835294117,72.84,92.5,91.77777777777776,97.25,64.0,70.57,100.0,JJ2025,Sederhana
333571250014,ITW,2,L,T,3.47,3.18,False,30,86.26666666666667,86.66666666666667,0,0,0,79.72222222222223,79.29,74.59,70.0,88.66666666666667,97.0,66.0,65.709999,97.0,JJ2025,Sederhana
333571250030,PPU,2,L,T,3.49,3.54,True,31,87.5,85.1875,0,0,0,64.875,82.063333,81.55857071428571,88.1800005,87.5,92.31428642857144,77.133334,74.0,84.0,JJ2025,Sederhana
333571250043,PPU,2,L,D,3.6,3.59,True,31,87.5,86.75,0,0,0,69.1875,85.80381014285715,79.28714214285715,83.6150015,90.0,91.94285685714286,81.33333333333333,80.290001,84.5,JJ2025,Sederhana
333571250069,PPU,2,L,T,3.49,3.45,False,31,87.125,85.3125,0,0,0,66.21875,85.032381,77.39571371428572,80.0,85.0,91.942857,83.06666566666667,78.290001,86.5,JJ2025,Sederhana
333571250072,PPU,2,L,D,3.41,3.41,False,31,87.5,84.8125,0,0,0,63.59375,81.7109520952381,82.76714328571428,79.6150015,90.0,92.60000071428573,76.563334,64.0,87.5,JJ2025,Sederhana
333571250085,PPU,2,L,T,3.56,3.57,True,31,87.5,87.5625,0,0,0,74.4562501875,84.2590478095238,82.62142828571429,91.450001,91.0,90.69571471428571,82.13333133333333,79.709999,83.5,JJ2025,Sederhana
333571250098,PPU,2,L,T,3.46,3.37,False,31,87.5,85.9375,0,0,0,72.723750125,83.62619085714286,80.43714257142857,87.1800005,91.5,91.19999914285714,77.799998,64.0,83.5,JJ2025,Sederhana
333571250108,PPU,2,L,D,3.59,3.71,True,31,87.125,86.3125,0,0,0,67.78125,85.49619119047618,80.54142757142857,86.9300005,90.0,91.14285714285714,80.46666466666666,81.43,87.0,JJ2025,Sederhana
333571250111,PPU,2,L,N,3.56,3.59,True,31,87.5,87.3125,0,0,0,66.979374875,83.08809528571429,85.66714385714285,97.84,87.5,93.08571414285714,79.73333233333334,77.139999,87.5,JJ2025,Sederhana
333571250124,PPU,2,L,J,3.35,3.24,False,31,87.125,83.625,0,0,0,64.479374875,83.44619057142857,74.78428428571429,80.54499799999999,90.0,93.48571442857144,74.86666633333333,62.0,86.5,JJ2025,Sederhana
333571250137,PPU,2,L,D,3.67,3.73,True,31,87.5,87.875,0,0,0,76.661250125,83.63428538095238,82.44428471428571,90.84,89.5,91.28571428571428,80.66666666666667,78.0,84.5,JJ2025,Sederhana
333571250140,PPU,2,L,T,3.72,3.78,True,31,87.5,88.875,0,0,0,68.9375,87.91333385714286,87.558571,83.8650015,93.5,94.085714,82.33333333333333,79.709999,87.5,JJ2025,Sederhana
333571250153,PPU,2,L,D,3.31,3.22,False,31,87.5,83.9375,0,0,0,66.916874875,80.51333352380952,73.68285685714285,84.54499799999999,89.5,91.91428485714286,79.86666633333333,68.290001,91.0,JJ2025,Sederhana
333571250166,PPU,2,L,D,3.07,3.11,False,31,87.5,80.8125,0,0,0,56.786250125,79.68809547619047,77.607143,87.8600005,92.0,90.37142828571427,77.399999,55.139999,84.5,JJ2025,Sederhana
333571250179,PPU,2,L,D,3.43,3.55,True,31,86.875,84.4375,0,0,0,63.192500125,84.1614278095238,80.22285671428571,86.9300005,88.5,93.085714,78.86666633333333,69.43,87.0,JJ2025,Sederhana
333571250182,PPU,2,L,T,3.2,3.19,False,31,87.125,81.875,0,0,0,55.40625,79.51952438095239,75.53142871428572,78.1150015,90.0,91.1714292857143,80.266665,65.139999,86.5,JJ2025,Sederhana
333571250205,PPU,1,L,T,3.36,3.36,False,16,86.875,85.625,0,0,0,67.5625,79.09833333333333,85.70500200000001,87.2750015,90.0,82.8,0.0,0.0,92.5,JJ2025,Sederhana
333571250218,PPU,2,L,D,3.31,3.31,False,31,86.875,83.375,0,0,0,64.09375,79.44809547619047,77.65714257142858,81.7750015,90.0,91.28571428571428,78.26666766666666,64.860001,86.5,JJ2025,Sederhana
333571250221,PPU,2,L,T,3.39,3.43,False,31,87.5,84.6875,0,0,0,68.598750125,81.9885718095238,80.83571414285714,88.6800005,88.5,91.71428571428572,78.15999866666667,62.860001,86.0,JJ2025,Sederhana
333571250234,PPU,2,L,D,3.73,3.79,True,31,86.75,88.3125,0,0,0,74.567500125,87.77476176190477,82.702857,86.27000050000001,86.5,91.57142857142856,83.99000033333334,82.57,85.0,JJ2025,Sederhana
333571250250,PPU,2,L,D,3.56,3.55,True,31,87.5,86.625,0,0,0,73.416874875,81.89190528571429,80.00142771428571,92.59,93.0,91.942857,83.200002,78.0,93.0,JJ2025,Sederhana
333571250263,PPU,2,L,T,3.32,3.24,False,31,86.25,83.0625,0,0,0,59.53125,85.16762004761905,75.06999957142857,85.3600005,89.5,93.65714271428573,75.133334,60.860001,85.0,JJ2025,Sederhana
