Id_Semester,No_Pelajar,Sem_Pelajar,Kod_Subjek,Kod_Ujian,Markah,Peratus,Weighted,Exam_Type
42,"333571246345",1,"GVD10013","LO1T1",42,10,4.2000,"PS"
42,"333571246345",1,"GVV10023","LO5S1",94.440002,10,9.4400,"PS"
42,"333571246345",1,"GVV10023","LO2P2",90.910004,30,27.2700,"PS"
42,"333571246345",1,"GVV10023","LO2P1",83.330002,40,33.3300,"PS"
42,"333571246345",1,"GVV10023","LO1T2",82,10,8.2000,"PS"
42,"333571246345",1,"GVV10023","LO1T1",82,10,8.2000,"PS"
42,"333571246345",1,"NUM10192","LO4S1",92,10,9.2000,"PS"
42,"333571246345",1,"NUM10192","LO3T3",82.75,20,16.5500,"PS"
42,"333571246345",1,"NUM10192","LO1T2",89,50,44.5000,"PS"
42,"333571246345",1,"NUM10192","LO1T1",85,20,17.0000,"PS"
42,"333571246345",1,"GVV10033","LO5S1",80,10,8.0000,"PS"
42,"333571246345",1,"GVV10033","LO2P3",88.290001,30,26.4900,"PS"
42,"333571246345",1,"GVV10033","LO2P2",95.279999,20,19.0600,"PS"
42,"333571246345",1,"GVV10033","LO2P1",88.849998,20,17.7700,"PS"
42,"333571246345",1,"GVV10033","LO1T1",70,20,14.0000,"PS"
42,"333571246345",1,"NUS10000","K1(F)",100,100,100.0000,"PS"
42,"333571245663",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245663",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245032",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245032",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571245032",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245032",1,"DUY10041","LO9S4",80,20,16.0000,"PS"
42,"333571245663",1,"DUY10021","LO9S4",65,20,13.0000,"PS"
42,"333571246374",1,"NUE10000","ATTEND",100,100,100.0000,"PS"
42,"333571246374",1,"MMW10254","LO5S1",82,10,8.2000,"PS"
42,"333571246374",1,"MMW10254","LO2P3",66,30,19.8000,"PS"
42,"333571246374",1,"MMW10254","LO2P1",84,20,16.8000,"PS"
42,"333571246374",1,"MMW10254","LO1T1",68,10,6.8000,"PS"
42,"333571246374",1,"MMW10254","LO2P2",78,30,23.4000,"PS"
42,"333571246374",1,"MMW10264","LO5S1",82,10,8.2000,"PS"
42,"333571246374",1,"MMW10264","LO2P3",68,40,27.2000,"PS"
42,"333571246374",1,"MMW10264","LO2P2",78,20,15.6000,"PS"
42,"333571246374",1,"MMW10264","LO2P1",76,20,15.2000,"PS"
42,"333571246374",1,"MMW10264","LO1T1",60,10,6.0000,"PS"
42,"333571246374",1,"NUM10212","LO4S1",94.5,10,9.4500,"PS"
42,"333571246374",1,"NUM10212","LO3T3",92.5,20,18.5000,"PS"
42,"333571246374",1,"NUM10212","LO1T2",58,50,29.0000,"PS"
42,"333571246374",1,"MMW10272","LO1T1",74,10,7.4000,"PS"
42,"333571246073",1,"MMW10272","LO2P1",78,20,15.6000,"PS"
42,"333571244842",1,"MMW10272","LO2P3",84,30,25.2000,"PS"
42,"333571244855",1,"MMW10272","LO2P3",68,30,20.4000,"PS"
42,"333571246073",1,"MMW10272","LO3S1",88,10,8.8000,"PS"
42,"333571246374",1,"NUM10212","LO1T1",65,20,13.0000,"PS"
42,"333571246374",1,"NUS10000","K1(F)",100,100,100.0000,"PS"
42,"333571244842",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244842",1,"DUY10021","LO6S2",90,40,36.0000,"PS"
42,"333571246439",1,"DFV10014","LO4S1",92,10,9.2000,"PS"
42,"333571246439",1,"DFV10014","LO2P2",93.040001,40,37.2200,"PS"
42,"333571246439",1,"DFV10014","LO2P1",91.669998,20,18.3300,"PS"
42,"333571246439",1,"DFV10014","LO1T2",90,15,13.5000,"PS"
42,"333571246439",1,"DFV10014","LO1T1",82,15,12.3000,"PS"
42,"333571246439",1,"DFV10023","LO2P2",76,40,30.4000,"PS"
42,"333571246439",1,"DFV10023","LO2P1",77.900002,20,15.5800,"PS"
42,"333571246439",1,"DFV10023","LO1T2",64.410004,10,6.4400,"PS"
42,"333571246439",1,"DFV10023","LO1T1",63,20,12.6000,"PS"
42,"333571246439",1,"DFV10023","LO4S1",70,10,7.0000,"PS"
42,"333571246439",1,"DFV10033","LO5S1",100,10,10.0000,"PS"
42,"333571246439",1,"DFV10033","LO3T3",97.5,20,19.5000,"PS"
42,"333571246439",1,"DFV10033","LO2P2",100,20,20.0000,"PS"
42,"333571246439",1,"DFV10033","LO2P1",100,20,20.0000,"PS"
42,"333571246439",1,"DFV10033","LO1T2",65,10,6.5000,"PS"
42,"333571246439",1,"DFV10033","LO1T1",87,20,17.4000,"PS"
42,"333571244457",1,"CUY10011","K1",80,40,32.0000,"PS"
42,"333571244457",1,"CUY10011","K2",100,20,20.0000,"PS"
42,"333571246439",1,"DUS10072","LO6S5",92,15,13.8000,"PS"
42,"333571246439",1,"DUS10072","LO6S4",90,25,22.5000,"PS"
42,"333571246439",1,"DUS10072","LO8S3",90,20,18.0000,"PS"
42,"333571246439",1,"DUS10072","LO4S2",94,20,18.8000,"PS"
42,"333571246439",1,"DUS10072","LO4S1",87,20,17.4000,"PS"
42,"333571246439",1,"DUM10222","LO6S1",93,10,9.3000,"PS"
42,"333571246439",1,"DUM10222","LO3T3",71.669998,20,14.3300,"PS"
42,"333571246439",1,"DUM10222","LO1T2",41,40,16.4000,"PS"
42,"333571246439",1,"DUM10222","LO1T1",75.839996,30,22.7500,"PS"
42,"333571246439",1,"DUE10000","ATTEND",100,100,100.0000,"PS"
42,"333571244842",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245171",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245171",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571246455",1,"GSP10224","LO6S1",80,10,8.0000,"PS"
42,"333571246455",1,"GSP10224","LO2P3",84,30,25.2000,"PS"
42,"333571246455",1,"GSP10224","LO2P2",80,20,16.0000,"PS"
42,"333571246455",1,"GSP10224","LO2P1",88,20,17.6000,"PS"
42,"333571246455",1,"GSP10224","LO1T2",84,10,8.4000,"PS"
42,"333571246455",1,"GSP10224","LO1T1",89,10,8.9000,"PS"
42,"333571246455",1,"GSP10234","LO6S1",93.199997,10,9.3200,"PS"
42,"333571246455",1,"GSP10234","LO2P3",86.669998,30,26.0000,"PS"
42,"333571246455",1,"GSP10234","LO2P2",71,20,14.2000,"PS"
42,"333571246455",1,"GSP10234","LO2P1",92.449997,20,18.4900,"PS"
42,"333571246455",1,"GSP10234","LO1T1",56,10,5.6000,"PS"
42,"333571246455",1,"GSP10234","LO1T2",79,10,7.9000,"PS"
42,"333571246455",1,"GSP10243","LO6S1",88.75,10,8.8800,"PS"
42,"333571246455",1,"GSP10243","LO2P3",87,30,26.1000,"PS"
42,"333571246455",1,"GSP10243","LO2P2",83.260002,20,16.6500,"PS"
42,"333571246455",1,"GSP10243","LO2P1",87.040001,20,17.4100,"PS"
42,"333571246455",1,"GSP10243","LO1T2",92,10,9.2000,"PS"
42,"333571246455",1,"GSP10243","LO1T1",82,10,8.2000,"PS"
42,"333571246455",1,"GSP10252","LO4S1",92.300003,10,9.2300,"PS"
42,"333571246455",1,"GSP10252","LO2P1",90.550003,20,18.1100,"PS"
42,"333571246455",1,"GSP10252","LO3S2",75.5,20,15.1000,"PS"
42,"333571246455",1,"GSP10252","LO3S1",86,10,8.6000,"PS"
42,"333571246455",1,"GSP10252","LO2P3",80,20,16.0000,"PS"
42,"333571246455",1,"GSP10252","LO2P2",95.199997,20,19.0400,"PS"
42,"333571246455",1,"NUE10000","ATTEND",100,100,100.0000,"PS"
42,"333571246455",1,"NUM10212","LO4S1",77.5,10,7.7500,"PS"
42,"333571246455",1,"NUM10212","LO3T3",95,20,19.0000,"PS"
42,"333571246455",1,"NUM10212","LO1T2",66,50,33.0000,"PS"
42,"333571246455",1,"NUM10212","LO1T1",90,20,18.0000,"PS"
42,"333571246455",1,"NUS10000","K1(F)",100,100,100.0000,"PS"
42,"333571244457",1,"CUY10011","K3",87.5,20,17.5000,"PS"
42,"333571244457",1,"CUY10011","K4",100,20,20.0000,"PS"
42,"333571244842",1,"DUY10021","LO9S4",67.5,20,13.5000,"PS"
42,"333571246455",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245171",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246455",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245171",1,"DUY10041","LO9S4",90,20,18.0000,"PS"
42,"333571246701",1,"DFV10014","LO4S1",88,10,8.8000,"PS"
42,"333571246701",1,"DFV10014","LO2P2",86.150002,40,34.4600,"PS"
42,"333571246701",1,"DFV10014","LO2P1",90.010002,20,18.0000,"PS"
42,"333571246701",1,"DFV10014","LO1T2",93.330002,15,14.0000,"PS"
42,"333571246701",1,"DFV10014","LO1T1",74,15,11.1000,"PS"
42,"333571246701",1,"DFV10023","LO2P2",90.330002,40,36.1300,"PS"
42,"333571246701",1,"DFV10023","LO2P1",72.82,20,14.5600,"PS"
42,"333571246701",1,"DFV10023","LO1T2",64.410004,10,6.4400,"PS"
42,"333571246701",1,"DFV10023","LO1T1",54,20,10.8000,"PS"
42,"333571246701",1,"DFV10023","LO4S1",90,10,9.0000,"PS"
42,"333571246701",1,"DFV10033","LO5S1",100,10,10.0000,"PS"
42,"333571246701",1,"DFV10033","LO3T3",97.5,20,19.5000,"PS"
42,"333571246701",1,"DFV10033","LO2P2",100,20,20.0000,"PS"
42,"333571246701",1,"DFV10033","LO2P1",100,20,20.0000,"PS"
42,"333571246701",1,"DFV10033","LO1T2",47.5,10,4.7500,"PS"
42,"333571246701",1,"DFV10033","LO1T1",90,20,18.0000,"PS"
42,"333571246701",1,"DUS10072","LO6S5",91,15,13.6500,"PS"
42,"333571246701",1,"DUS10072","LO6S4",87,25,21.7500,"PS"
42,"333571246701",1,"DUS10072","LO8S3",88,20,17.6000,"PS"
42,"333571246701",1,"DUS10072","LO4S2",92,20,18.4000,"PS"
42,"333571246701",1,"DUS10072","LO4S1",87,20,17.4000,"PS"
42,"333571246701",1,"DUM10222","LO6S1",91,10,9.1000,"PS"
42,"333571246701",1,"DUM10222","LO3T3",75.419998,20,15.0800,"PS"
42,"333571246701",1,"DUM10222","LO1T2",53,40,21.2000,"PS"
42,"333571246701",1,"DUM10222","LO1T1",66.25,30,19.8800,"PS"
42,"333571246701",1,"DUE10000","ATTEND",100,100,100.0000,"PS"
42,"333571246714",1,"DFV10014","LO4S1",88,10,8.8000,"PS"
42,"333571246714",1,"DFV10014","LO2P2",88.330002,40,35.3300,"PS"
42,"333571246714",1,"DFV10014","LO2P1",88.339996,20,17.6700,"PS"
42,"333571246714",1,"DFV10014","LO1T2",80,15,12.0000,"PS"
42,"333571246714",1,"DFV10014","LO1T1",60,15,9.0000,"PS"
42,"333571246714",1,"DFV10023","LO2P2",95.330002,40,38.1300,"PS"
42,"333571246714",1,"DFV10023","LO2P1",81.010002,20,16.2000,"PS"
42,"333571246028",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246028",1,"DUY10041","LO8S2",70,40,28.0000,"PS"
42,"333571246028",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246714",1,"DFV10023","LO1T2",89.830002,10,8.9800,"PS"
42,"333571246714",1,"DFV10023","LO1T1",48.5,20,9.7000,"PS"
42,"333571246714",1,"DFV10023","LO4S1",90,10,9.0000,"PS"
42,"333571246714",1,"DFV10033","LO5S1",100,10,10.0000,"PS"
42,"333571246714",1,"DFV10033","LO3T3",93.75,20,18.7500,"PS"
42,"333571246714",1,"DFV10033","LO2P2",98.330002,20,19.6700,"PS"
42,"333571246714",1,"DFV10033","LO2P1",100,20,20.0000,"PS"
42,"333571246714",1,"DFV10033","LO1T2",65,10,6.5000,"PS"
42,"333571246714",1,"DFV10033","LO1T1",86,20,17.2000,"PS"
42,"333571246714",1,"DUS10072","LO6S5",91,15,13.6500,"PS"
42,"333571246714",1,"DUS10072","LO6S4",89,25,22.2500,"PS"
42,"333571246714",1,"DUS10072","LO8S3",90,20,18.0000,"PS"
42,"333571246714",1,"DUS10072","LO4S2",93,20,18.6000,"PS"
42,"333571246714",1,"DUS10072","LO4S1",88,20,17.6000,"PS"
42,"333571246714",1,"DUM10222","LO6S1",90,10,9.0000,"PS"
42,"333571246714",1,"DUM10222","LO3T3",90.839996,20,18.1700,"PS"
42,"333571246714",1,"DUM10222","LO1T2",70,40,28.0000,"PS"
42,"333571246714",1,"DUM10222","LO1T1",80,30,24.0000,"PS"
42,"333571246714",1,"DUE10000","ATTEND",100,100,100.0000,"PS"
42,"333571246028",1,"DUY10041","LO9S4",95,20,19.0000,"PS"
42,"333571245786",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246455",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245786",1,"DUY10041","LO8S2",90,40,36.0000,"PS"
42,"333571245786",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245786",1,"DUY10041","LO9S4",92.5,20,18.5000,"PS"
42,"333571243157",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243157",2,"DUY21031","LO6S2",40,40,16.0000,"PS"
42,"333571243157",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243157",2,"DUY21031","LO9S4",82.5,20,16.5000,"PS"
42,"333571243144",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571246455",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571245304",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245304",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245304",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245304",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571245935",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245935",1,"DUY10021","LO6S2",90,40,36.0000,"PS"
42,"333571245935",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245935",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571244965",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244965",1,"DUY10021","LO6S2",90,40,36.0000,"PS"
42,"333571244965",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244965",1,"DUY10021","LO9S4",90,20,18.0000,"PS"
42,"333571245883",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245883",1,"DUY10021","LO6S2",80,40,32.0000,"PS"
42,"333571245883",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245883",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571244897",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244897",1,"DUY10021","LO6S2",75,40,30.0000,"PS"
42,"333571244897",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244897",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571244981",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244981",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244981",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244981",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571245906",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245906",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245906",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245906",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571244868",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244868",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244868",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244868",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571245294",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245294",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245294",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245294",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571245922",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245922",1,"DUY10021","LO6S2",90,40,36.0000,"PS"
42,"333571245922",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571246714",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245922",1,"DUY10021","LO9S4",90,20,18.0000,"PS"
42,"333571244907",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244907",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244907",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244907",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571245896",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245896",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245896",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245896",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571244910",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244910",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244910",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244910",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571244923",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244923",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244923",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244923",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571244952",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244952",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244952",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244952",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571244949",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571246714",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571246714",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246714",1,"DUY10041","LO9S4",87.5,20,17.5000,"PS"
42,"333571246015",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246015",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571246015",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246015",1,"DUY10041","LO9S4",87.5,20,17.5000,"PS"
42,"333571245993",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245993",1,"DUY10041","LO8S2",90,40,36.0000,"PS"
42,"333571245993",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245993",1,"DUY10041","LO9S4",92.5,20,18.5000,"PS"
42,"333571246701",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246701",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571246701",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246701",1,"DUY10041","LO9S4",92.5,20,18.5000,"PS"
42,"333571246439",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246439",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571246439",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246439",1,"DUY10041","LO9S4",92.5,20,18.5000,"PS"
42,"333571245838",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245838",1,"DUY10041","LO8S2",75,40,30.0000,"PS"
42,"333571244949",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571244949",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244949",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571244871",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571244871",1,"DUY10021","LO6S2",65,40,26.0000,"PS"
42,"333571244871",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571244871",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571246109",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571246109",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571246109",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571246109",1,"DUY10021","LO9S4",85,20,17.0000,"PS"
42,"333571245919",1,"DUY10021","LO5S1",100,20,20.0000,"PS"
42,"333571245919",1,"DUY10021","LO6S2",85,40,34.0000,"PS"
42,"333571245919",1,"DUY10021","LO6S*",100,20,20.0000,"PS"
42,"333571245919",1,"DUY10021","LO9S4",87.5,20,17.5000,"PS"
42,"333571245838",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245838",1,"DUY10041","LO9S4",85,20,17.0000,"PS"
42,"333571246002",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246002",1,"DUY10041","LO8S2",55,40,22.0000,"PS"
42,"333571246002",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246002",1,"DUY10041","LO9S4",82.5,20,16.5000,"PS"
42,"333571245168",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245168",1,"DUY10041","LO8S2",75,40,30.0000,"PS"
42,"333571245168",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245168",1,"DUY10041","LO9S4",82.5,20,16.5000,"PS"
42,"333571245207",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245207",1,"DUY10041","LO8S2",85,40,34.0000,"PS"
42,"333571245207",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245207",1,"DUY10041","LO9S4",92.5,20,18.5000,"PS"
42,"333571245948",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571245948",1,"DUY10041","LO8S2",90,40,36.0000,"PS"
42,"333571245948",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571245948",1,"DUY10041","LO9S4",85,20,17.0000,"PS"
42,"333571246329",1,"DUY10041","LO5S1",100,20,20.0000,"PS"
42,"333571246329",1,"DUY10041","LO8S2",90,40,36.0000,"PS"
42,"333571246329",1,"DUY10041","LO8S*",100,20,20.0000,"PS"
42,"333571246329",1,"DUY10041","LO9S4",90,20,18.0000,"PS"
42,"333571243144",2,"DUY21031","LO6S2",65,40,26.0000,"PS"
42,"333571243144",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243144",2,"DUY21031","LO9S4",75,20,15.0000,"PS"
42,"333571244266",2,"DUY21051","LO8S2",50,40,20.0000,"PS"
42,"333571244266",2,"DUY21051","LO8S3",100,20,20.0000,"PS"
42,"333571244266",2,"DUY21051","LO9S4",85,20,17.0000,"PS"
42,"333531249117",2,"DUY21051","LO5S1",100,20,20.0000,"PS"
42,"333531249117",2,"DUY21051","LO8S2",90,40,36.0000,"PS"
42,"333531249117",2,"DUY21051","LO8S3",100,20,20.0000,"PS"
42,"333531249117",2,"DUY21051","LO9S4",95,20,19.0000,"PS"
42,"333571243173",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243173",2,"DUY21031","LO6S2",40,40,16.0000,"PS"
42,"333571243173",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243173",2,"DUY21031","LO9S4",87.5,20,17.5000,"PS"
42,"333571243186",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243186",2,"DUY21031","LO6S2",85,40,34.0000,"PS"
42,"333571243186",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243186",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243254",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243254",2,"DUY21031","LO6S2",85,40,34.0000,"PS"
42,"333571243254",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243254",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243814",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243814",2,"DUY21031","LO6S2",75,40,30.0000,"PS"
42,"333571243814",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243814",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243115",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243115",2,"DUY21031","LO6S2",70,40,28.0000,"PS"
42,"333571243115",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243115",2,"DUY21031","LO9S4",92.5,20,18.5000,"PS"
42,"333571243982",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243982",2,"DUY21031","LO6S2",65,40,26.0000,"PS"
42,"333571243982",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243982",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243160",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243160",2,"DUY21031","LO6S2",15,40,6.0000,"PS"
42,"333571243160",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243160",2,"DUY21031","LO9S4",80,20,16.0000,"PS"
42,"333571243445",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243445",2,"DUY21031","LO6S2",80,40,32.0000,"PS"
42,"333571243445",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243445",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243092",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243092",2,"DUY21031","LO6S2",80,40,32.0000,"PS"
42,"333571243092",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243092",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243827",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243827",2,"DUY21031","LO6S2",45,40,18.0000,"PS"
42,"333571243827",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243827",2,"DUY21031","LO9S4",80,20,16.0000,"PS"
42,"333571243128",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243128",2,"DUY21031","LO6S2",60,40,24.0000,"PS"
42,"333571243128",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243128",2,"DUY21031","LO9S4",87.5,20,17.5000,"PS"
42,"333571243597",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243597",2,"DUY21031","LO6S2",70,40,28.0000,"PS"
42,"333571243597",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243597",2,"DUY21031","LO9S4",90,20,18.0000,"PS"
42,"333571243995",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243995",2,"DUY21031","LO6S2",70,40,28.0000,"PS"
42,"333571243995",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243995",2,"DUY21031","LO9S4",87.5,20,17.5000,"PS"
42,"333571243694",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243694",2,"DUY21031","LO6S2",70,40,28.0000,"PS"
42,"333571243694",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243694",2,"DUY21031","LO9S4",80,20,16.0000,"PS"
42,"333571243225",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
42,"333571243225",2,"DUY21031","LO6S2",75,40,30.0000,"PS"
42,"333571243225",2,"DUY21031","LO6S*",100,20,20.0000,"PS"
42,"333571243225",2,"DUY21031","LO9S4",87.5,20,17.5000,"PS"
42,"333571243131",2,"DUY21031","LO5S1",100,20,20.0000,"PS"
